#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0036272	3L	12277251	12271656
FBgn0000810	X	2246041	2242138
FBgn0033691	2R	12179902	12179483
FBgn0031452	2L	2746944	2745098
FBgn0261238	3R	7124185	7094596
FBgn0086908	2R	24779901	24775534
FBgn0039857	3R	31596204	31594792
FBgn0260456	2R	24668343	24666158
FBgn0027657	3R	15904643	15896926
FBgn0002431	3R	9725615	9714623
FBgn0032305	2L	10842597	10837732
FBgn0039626	3R	29039071	29037058
FBgn0036305	3L	12753402	12750119
FBgn0038390	3R	15968138	15965446
FBgn0038965	3R	22423302	22421161
FBgn0051453	3R	8561764	8559540
FBgn0037530	3R	7907363	7903030
FBgn0028398	2L	2768612	2767890
FBgn0019972	3R	29801584	29799658
FBgn0036827	3L	18902952	18901594
FBgn0037688	3R	9404269	9402564
FBgn0039710	3R	29857491	29854695
FBgn0000181	2R	12871794	12870249
FBgn0046214	3R	25125619	25123373
FBgn0033844	2R	13494862	13486634
FBgn0010342	2R	9592744	9590867
FBgn0263697	2R	13860432	13858952
FBgn0037151	3L	22075756	22075056
FBgn0261004	3R	5606543	5603236
FBgn0037374	3R	5781308	5779315
FBgn0033378	2R	9111578	9110799
FBgn0028331	X	10366273	10348680
FBgn0261931	X	9623243	9608946
FBgn0026056	3R	21020753	21017684
FBgn0287187	3L	24543534	24537236
FBgn0003979	2L	5960340	5959596
FBgn0035829	3L	7976154	7975438
FBgn0036165	3L	11499055	11487550
FBgn0026076	X	15853175	15849731
FBgn0020249	3R	8359964	8356978
FBgn0030520	X	13755406	13745577
FBgn0011020	3R	7154219	7151367
FBgn0036574	3L	16136691	16132028
FBgn0260224	3R	26058223	26057347
FBgn0000115	3L	15984362	15983135
FBgn0024236	3L	8534503	8525244
FBgn0026088	X	1879774	1879019
FBgn0010415	2R	21481176	21392402
FBgn0037979	3R	12015059	12010772
FBgn0037646	3R	8982793	8980860
FBgn0039251	3R	24927085	24925216
FBgn0086254	3L	11624381	11620535
FBgn0035769	3L	7356713	7353578
FBgn0051108	3R	25122920	25112867
FBgn0023143	2R	9693328	9688289
FBgn0031670	2L	5012127	5010922
FBgn0037182	3L	22717577	22714313
FBgn0259936	2L	20648848	20647533
FBgn0039169	3R	24226934	24223445
FBgn0023215	X	3701672	3671801
FBgn0030242	X	10857413	10855000
FBgn0003884	3R	7088839	7086599
FBgn0284257	2R	18440475	18430315
FBgn0010620	2R	17405171	17394593
FBgn0284436	2R	8906990	8904844
FBgn0260749	2L	10278811	10272325
FBgn0030672	X	15710539	15705806
FBgn0264785	3R	5269507	5257037
FBgn0014857	2L	5056149	5055058
FBgn0035016	2R	24526089	24521874
FBgn0036958	3L	20241903	20233173
FBgn0036487	3L	15161138	15159100
FBgn0040475	3L	9713827	9710422
FBgn0014024	X	5322696	5318928
FBgn0011708	2L	16309274	16307346
FBgn0035526	3L	4286865	4283851
FBgn0039634	3R	29112822	29109053
FBgn0027532	3L	22071848	22067270
FBgn0035694	3L	6232361	6231805
FBgn0033357	2R	8952242	8951595
FBgn0037621	3R	8731698	8729790
FBgn0020497	2L	8408853	8403573
FBgn0030346	X	11872779	11871299
FBgn0036248	3L	12119789	12118257
FBgn0052473	3R	13312785	13302648
FBgn0035432	3L	3314009	3303708
FBgn0034025	2R	15515597	15511710
FBgn0061198	2R	24028789	24027717
FBgn0260743	3R	11971686	11967708
FBgn0038855	3R	21105113	21102199
FBgn0040394	X	2080405	2078343
FBgn0286222	X	6681845	6678424
FBgn0031601	2L	4403955	4403251
FBgn0025455	3L	17557788	17551004
FBgn0031799	2L	6338671	6332881
FBgn0011327	3L	9476965	9475493
FBgn0037384	3R	5826576	5824615
FBgn0027609	2L	4444680	4442870
FBgn0285954	X	16293520	16288810
FBgn0030151	X	9782094	9778742
FBgn0052654	X	12609910	12596047
FBgn0010551	2R	18822250	18819467
FBgn0023537	X	493495	490787
FBgn0035461	3L	3806459	3803832
FBgn0001977	2L	15038861	15036293
FBgn0039350	3R	25651874	25637843
FBgn0259726	2R	21669916	21667541
FBgn0264922	2L	6967644	6966780
FBgn0030013	X	8159348	8157628
FBgn0267398	2R	1345119	1343403
FBgn0052676	X	10744943	10711163
FBgn0259143	X	12478431	12463528
FBgn0050109	2R	17670748	17670082
FBgn0266064	3R	15147531	15141843
FBgn0052152	3L	16144036	16139501
FBgn0034913	2R	23844763	23843483
FBgn0034649	2R	21669916	21667541
FBgn0034368	2R	18632045	18629594
FBgn0039773	3R	30459300	30456441
FBgn0038570	3R	18167273	18165442
FBgn0015778	3R	13654527	13647004
FBgn0031990	2L	8159638	8134247
FBgn0001087	X	13736278	13727204
FBgn0260049	3L	13416453	13412843
FBgn0027093	X	15844145	15841769
FBgn0028684	3R	23754623	23752876
FBgn0040389	X	2344649	2343997
FBgn0266570	X	4321745	4319438
FBgn0015834	2L	4967775	4966367
FBgn0030501	X	13613228	13612131
FBgn0037218	3R	4227518	4211783
FBgn0031492	2L	3026439	3023226
FBgn0015790	3R	21116146	21111408
FBgn0035944	3L	8968171	8966829
FBgn0033926	2R	14360297	14357927
FBgn0033339	2R	8898798	8893613
FBgn0035488	3L	4040482	4037523
FBgn0038746	3R	19904868	19903665
FBgn0040285	X	15449883	15446179
FBgn0003744	3L	19834304	19830864
FBgn0031540	2L	3470004	3467342
FBgn0005695	2R	8728999	8724258
FBgn0032516	2L	13387312	13385848
FBgn0086357	2L	6480575	6477182
FBgn0003748	2R	21088945	21074018
FBgn0036761	3L	17846501	17843725
FBgn0037328	3R	5467101	5465630
FBgn0243512	3R	8122294	8105332
FBgn0015296	3L	9428671	9427010
FBgn0039637	3R	29128247	29123370
FBgn0030552	X	14227949	14226289
FBgn0011768	3R	10872381	10870906
FBgn0030720	X	15999698	15997016
FBgn0030551	X	14225879	14224647
FBgn0015828	3L	11683805	11682038
FBgn0000250	2L	16326207	16313036
FBgn0085478	X	9356227	9324508
FBgn0004915	2L	10433116	10431338
FBgn0038473	3R	17072675	17070523
FBgn0010317	3L	3468098	3466428
FBgn0035425	3L	3239578	3236805
FBgn0040238	3R	10170487	10161464
FBgn0287725	X	6770712	6756322
FBgn0000057	2R	18154060	18151704
FBgn0029568	X	1205433	1203777
FBgn0000316	X	258469	255674
FBgn0260401	2R	18168380	18167255
FBgn0263237	X	5308983	5307465
FBgn0050011	2R	10137472	10124293
FBgn0030930	X	18499986	18495067
FBgn0029879	X	6599699	6597088
FBgn0025864	X	8602036	8592031
FBgn0037298	3R	5223365	5221632
FBgn0034300	2R	18101031	18094940
FBgn0037084	2R	11222480	11219539
FBgn0033669	2R	11970115	11967343
FBgn0010621	2R	12177516	12174802
FBgn0030228	X	10772154	10768537
FBgn0284230	2L	21319527	21314360
FBgn0034422	2R	19228613	19227344
FBgn0041094	3L	11256172	11252307
FBgn0263198	2L	19048817	19045355
FBgn0024987	X	1375257	1370580
FBgn0015805	3L	4629467	4626734
FBgn0036754	3L	17804715	17802490
FBgn0028692	3R	29157255	29153524
FBgn0030521	X	13782170	13779847
FBgn0026083	X	4130016	4117020
FBgn0034503	2R	20326806	20325844
FBgn0037874	3R	11211898	11210247
FBgn0031662	2L	4978567	4977312
FBgn0000239	2L	21179683	21174182
FBgn0066304	X	19745898	19744431
FBgn0036770	3L	17907812	17898889
FBgn0031285	2L	824337	821289
FBgn0037963	3R	11949129	11893512
FBgn0003654	X	20236382	20227961
FBgn0039538	3R	27680336	27679291
FBgn0039555	3R	27918248	27916908
FBgn0031635	2L	4837999	4835335
FBgn0004657	X	8070237	8061645
FBgn0029891	X	6687302	6683798
FBgn0001197	3R	26869220	26866929
FBgn0030878	X	17862775	17861002
FBgn0010238	2R	12465630	12453190
FBgn0261550	3R	20324196	20309344
FBgn0032925	2L	21166090	21163641
FBgn0005278	2L	114432	106903
FBgn0036918	3L	19924688	19923671
FBgn0261286	3R	16272415	16268329
FBgn0021768	3L	16819532	16804994
FBgn0027334	X	20392401	20391447
FBgn0039110	3R	23752834	23750937
FBgn0029785	X	5673547	5672401
FBgn0000355	3L	8729066	8728481
FBgn0001404	X	2599111	2588503
FBgn0035639	3L	5812228	5810973
FBgn0040666	2R	24763094	24762566
FBgn0031549	2L	3530317	3527387
FBgn0261722	3L	15816410	15810081
FBgn0032053	2L	8517380	8516753
FBgn0038787	3R	20328003	20324274
FBgn0039713	3R	29863902	29861582
FBgn0284421	3L	20435156	20432468
FBgn0037794	3R	10161331	10159144
FBgn0039705	3R	29835101	29827281
FBgn0036814	3L	18820675	18802265
FBgn0026751	X	5332435	5329876
FBgn0015737	3R	27291592	27288769
FBgn0022027	2R	8626180	8625451
FBgn0039868	3R	31737999	31737035
FBgn0033527	2R	10469643	10468616
FBgn0032123	2L	9540060	9521210
FBgn0052066	3L	10661013	10640286
FBgn0013269	3R	15333133	15331584
FBgn0011272	2L	9968645	9967313
FBgn0035238	3L	1602674	1600726
FBgn0037842	3R	10854451	10853374
FBgn0031458	2L	2767281	2766233
FBgn0034114	2R	16324801	16322186
FBgn0027567	3L	9870674	9864639
FBgn0039955	3R	3868401	3846729
FBgn0032429	2L	12427709	12426631
FBgn0029594	X	1881432	1880282
FBgn0039560	3R	27942778	27938245
FBgn0015838	2R	9106796	9103238
FBgn0038675	3R	19032409	19031503
FBgn0261524	X	13093986	13091145
FBgn0036460	3L	14984486	14982835
FBgn0033921	2R	14302353	14300103
FBgn0259791	3L	18624751	18622692
FBgn0261456	2R	19496856	19493996
FBgn0034068	2R	16028161	16024628
FBgn0038421	3R	16359466	16357535
FBgn0000427	X	7873222	7867161
FBgn0287696	3L	16779736	16776531
FBgn0038360	3R	15788339	15786703
FBgn0034570	2R	21007740	20996220
FBgn0024177	3L	6606032	6604366
FBgn0034528	2R	20623429	20620914
FBgn0039125	3R	23926436	23924399
FBgn0010333	3L	1302683	1300879
FBgn0002719	3R	12722442	12713103
FBgn0027865	3R	25881427	25872900
FBgn0086532	2R	13170744	13168498
FBgn0028479	2L	9576769	9573563
FBgn0261437	2L	8365663	8364855
FBgn0030109	X	9232378	9228796
FBgn0039942	X	23082709	23080759
FBgn0040233	2L	11277846	11269780
FBgn0029975	X	7911885	7908931
FBgn0027598	3R	30827005	30808617
FBgn0000044	2R	20946431	20944021
FBgn0261403	2R	5329555	5307288
FBgn0261602	3L	2588883	2587456
FBgn0037757	3R	9797754	9793295
FBgn0022984	2R	22411545	22409208
FBgn0010412	X	16639249	16637894
FBgn0031873	2L	6950207	6949310
FBgn0031312	2L	1160220	1158661
FBgn0033179	2R	7466759	7465018
FBgn0038300	3R	15211347	15209204
FBgn0051151	3R	22721150	22710883
FBgn0028473	2R	9398734	9396265
FBgn0037716	3R	9581225	9578042
FBgn0036740	3L	17621625	17620123
FBgn0026404	3L	9971002	9968479
FBgn0029957	X	7731729	7728755
FBgn0023097	3R	20612540	20593139
FBgn0032321	2L	10972093	10970443
FBgn0022344	3R	16614391	16613398
FBgn0041342	3L	1553504	1546092
FBgn0284225	2L	16251788	16245835
FBgn0087008	X	19638369	19626548
FBgn0034729	2R	22426977	22425733
FBgn0040529	3R	8341043	8339944
FBgn0026207	3R	12679052	12676487
FBgn0085220	2R	16952581	16951837
FBgn0030694	X	15800961	15799426
FBgn0020653	X	8248033	8242528
FBgn0259152	3R	25131155	25127502
FBgn0019644	3L	9731224	9729999
FBgn0038318	3R	15328269	15325325
FBgn0011455	3L	12138584	12137496
FBgn0261862	2R	10478567	10469473
FBgn0264855	2L	414777	408030
FBgn0032702	2L	18703105	18700606
FBgn0030710	X	15944449	15941077
FBgn0005596	3R	29122879	29118330
FBgn0036406	3L	14053079	14052428
FBgn0039565	3R	27959245	27957356
FBgn0263911	3L	21539447	21538859
FBgn0025355	3L	11069025	11064991
FBgn0037536	3R	8006033	8001562
FBgn0263352	3L	8442381	8432322
FBgn0028582	3L	7540012	7528780
FBgn0002542	3R	7924491	7920431
FBgn0036534	3L	15826423	15818734
FBgn0037807	3R	10311613	10307806
FBgn0030122	X	9275653	9273413
FBgn0024833	3R	9559525	9557712
FBgn0036237	3L	11993179	11991853
FBgn0035965	3L	9137181	9135709
FBgn0034210	2R	17407427	17405304
FBgn0026761	2R	6636262	6633647
FBgn0011640	3L	7341893	7339266
FBgn0036396	3L	13999251	13997900
FBgn0039909	4	571554	568296
FBgn0039065	3R	23251477	23249443
FBgn0039229	3R	24822350	24817464
FBgn0052418	3L	5777333	5776324
FBgn0028734	3R	10110121	10101420
FBgn0026573	2R	11977721	11970686
FBgn0027525	2R	10838727	10836570
FBgn0261396	2L	19053681	19051790
FBgn0051694	2L	2874489	2868627
FBgn0041789	2L	19426596	19400753
FBgn0005648	2R	8134374	8131431
FBgn0036104	3L	10879037	10876315
FBgn0046776	2L	5244239	5242699
FBgn0038515	3R	17534587	17532325
FBgn0263006	2R	23935884	23925077
FBgn0286070	2R	17420007	17413970
FBgn0033235	2R	7939114	7936866
FBgn0037364	3R	5685434	5680054
FBgn0039269	3R	25065591	25064418
FBgn0012036	2L	9391567	9387389
FBgn0020910	3R	11225173	11221894
FBgn0263414	3R	13974675	13971733
FBgn0005649	3R	24048265	24043056
FBgn0032138	2L	9711271	9708921
FBgn0051365	3R	23126422	23123962
FBgn0270924	2L	9762375	9758342
FBgn0039449	3R	26717389	26715165
FBgn0000083	3R	21070917	21065241
FBgn0035060	2R	24775265	24768314
FBgn0036710	3L	17339262	17337172
FBgn0034968	2R	24061860	24060378
FBgn0261477	2R	18445526	18440965
FBgn0010215	3L	23338100	23318646
FBgn0038256	3R	14731509	14724760
FBgn0004432	X	16320370	16317673
FBgn0262731	4	471476	467497
FBgn0033624	2R	11359176	11357902
FBgn0261954	X	2024647	2010860
FBgn0031947	2L	7786061	7782865
FBgn0035726	3L	6971666	6969658
FBgn0250816	3L	23689640	23554593
FBgn0023517	X	1873565	1872400
FBgn0033264	2R	8125058	8123036
FBgn0031913	2L	7433516	7430530
FBgn0031008	X	19268896	19266656
FBgn0029155	3R	27157603	27151662
FBgn0003044	2R	18139990	18135426
FBgn0038167	3R	13679430	13676549
FBgn0040466	3R	4645655	4644649
FBgn0031150	X	21082391	21053963
FBgn0011586	X	8906248	8904144
FBgn0027086	3L	22292810	22288665
FBgn0030791	X	16800710	16796902
FBgn0015924	2L	453024	448254
FBgn0029093	2R	7823569	7815339
FBgn0266459	2L	16048757	16042047
FBgn0030973	X	18888860	18884513
FBgn0038269	3R	14886246	14882498
FBgn0033548	2R	10810936	10810556
FBgn0010280	3L	16121651	16113212
FBgn0035766	3L	7339340	7335442
FBgn0025678	2L	16356735	16354886
FBgn0037638	3R	8827279	8824411
FBgn0002413	3R	31061210	31054085
FBgn0035151	3L	680326	677879
FBgn0035270	3L	1775147	1771809
FBgn0032409	2L	12100839	12097838
FBgn0031066	X	19744335	19740537
FBgn0030263	X	11092098	11090210
FBgn0259139	3R	11819339	11815206
FBgn0045866	3R	25040443	25039374
FBgn0040918	X	6267228	6257668
FBgn0033244	2R	7972003	7968129
FBgn0030863	X	17703024	17698917
FBgn0014028	2R	6809172	6807626
FBgn0037739	3R	9747744	9746167
FBgn0264075	3R	9020022	9016773
FBgn0000212	3L	15982869	15970082
FBgn0030054	X	8606304	8602137
FBgn0010808	3R	31053915	31052616
FBgn0038805	3R	20577010	20575245
FBgn0260243	3R	8992949	8990645
FBgn0003187	2L	17497208	17486806
FBgn0026375	X	17652562	17639147
FBgn0030607	X	15069091	15067007
FBgn0001220	2R	14256192	14252598
FBgn0261278	2L	16699926	16680054
FBgn0023177	X	20424002	20421087
FBgn0287774	2R	20278915	20275973
FBgn0030007	X	8145602	8143904
FBgn0010611	2R	16341242	16336090
FBgn0011300	2R	8962796	8952339
FBgn0036850	3L	19100363	19099123
FBgn0032242	2L	10413463	10410537
FBgn0086265	2L	5964951	5963087
FBgn0267910	X	3546110	3545750
FBgn0044823	3R	5624125	5616644
FBgn0035393	3L	3055842	3055079
FBgn0261067	2R	21170672	21169969
FBgn0011227	2R	12757529	12757133
FBgn0038549	3R	17805249	17803225
FBgn0030136	X	9555661	9554623
FBgn0037445	3R	6456676	6449944
FBgn0029672	X	3573622	3571456
FBgn0035295	3L	1950262	1947565
FBgn0051715	2L	10342523	10341616
FBgn0026433	X	15472119	15468281
FBgn0014877	2R	13555606	13554077
FBgn0033210	2R	7676362	7675362
FBgn0038307	3R	15230516	15229665
FBgn0265174	2R	16957308	16955458
FBgn0031006	X	19261240	19252111
FBgn0026326	2R	9291565	9288957
FBgn0032748	2L	19058821	19054078
FBgn0037120	3L	21728806	21724326
FBgn0032796	2L	19508764	19502335
FBgn0050481	2R	13955664	13954195
FBgn0052666	X	11555045	11493135
FBgn0032513	2L	13376404	13374019
FBgn0024364	X	1356473	1354014
FBgn0034491	2R	20261726	20257650
FBgn0051249	3R	17687071	17685689
FBgn0003575	X	643760	635890
FBgn0005777	3R	9751094	9747875
FBgn0033316	2R	8630186	8627900
FBgn0033052	2R	6036388	6026273
FBgn0004855	3R	14310178	14309089
FBgn0032924	2L	21163083	21160636
FBgn0001990	2L	15768349	15766133
FBgn0267849	3L	21448128	21445834
FBgn0286213	3L	13024762	13023352
FBgn0031638	2L	4849499	4847766
FBgn0028968	3R	31575707	31572143
FBgn0039945	X	23092631	23084960
FBgn0035955	3L	9009838	9008624
FBgn0033802	2R	13190086	13176094
FBgn0038662	3R	18928659	18926996
FBgn0031047	X	19640746	19638767
FBgn0022943	3R	18165439	18164661
FBgn0032721	2L	18859248	18855126
FBgn0036257	3L	12143380	12138868
FBgn0036255	3L	12137559	12136967
FBgn0034184	2R	17053855	17048875
FBgn0003206	3L	4141398	4139076
FBgn0040298	3L	5779591	5777476
FBgn0027512	3R	23694983	23689007
FBgn0085470	2L	8528618	8524999
FBgn0034564	2R	20977600	20977056
FBgn0037555	3R	8240515	8236632
FBgn0038467	3R	17021120	17018780
FBgn0261244	X	13811493	13783714
FBgn0028690	3R	5791569	5789493
FBgn0041585	2R	17860582	17843442
FBgn0034579	2R	21061587	21060789
FBgn0033208	2R	7674400	7673721
FBgn0001122	2R	10465701	10437985
FBgn0004649	X	14199958	14193214
FBgn0028697	3L	27268445	27267255
FBgn0038206	3R	14124474	14122654
FBgn0010173	3R	8264451	8262120
FBgn0037106	3L	21619873	21617623
FBgn0032034	2L	8383657	8382861
FBgn0026262	4	466828	459887
FBgn0031392	2L	2155389	2151754
FBgn0003210	X	4540626	4535635
FBgn0004889	3R	10139772	10126129
FBgn0027375	3L	14632077	14628160
FBgn0261823	2R	14512493	14503958
FBgn0032223	2L	10339185	10333734
FBgn0260442	3L	8574409	8545001
FBgn0035405	3L	3162019	3159991
FBgn0036008	3L	9509583	9506818
FBgn0002906	3R	11741783	11736810
FBgn0052774	X	4246139	4244095
FBgn0029131	2R	6652842	6648654
FBgn0030703	X	15890109	15887567
FBgn0038349	3R	15548188	15542748
FBgn0051908	2L	7027389	7024829
FBgn0284253	2L	3514656	3510328
FBgn0017572	3L	16615472	16613218
FBgn0037912	3R	11567054	11559896
FBgn0262954	2R	15145519	15144968
FBgn0032404	2L	12058251	12056326
FBgn0027492	3R	27582241	27561675
FBgn0003317	2R	7810067	7806484
FBgn0038313	3R	15276474	15275522
FBgn0043458	3L	1496643	1490951
FBgn0032640	2L	17474773	17471603
FBgn0032374	2L	11789475	11788334
FBgn0000416	3R	30889062	30883464
FBgn0032698	2L	18690906	18689528
FBgn0015019	3R	16649978	16647605
FBgn0001078	3L	18801309	18750607
FBgn0011204	3L	1517271	1503226
FBgn0033738	2R	12436577	12431447
FBgn0027360	2R	21691139	21690215
FBgn0036187	3L	11648474	11646234
FBgn0031309	2L	1150677	1149445
FBgn0036007	3L	9505328	9494555
FBgn0025743	X	16614856	16610685
FBgn0032486	2L	13221398	13219979
FBgn0031878	2L	6964074	6961516
FBgn0004868	2L	9494876	9491176
FBgn0266557	2L	250823	210735
FBgn0031148	X	21049096	21045138
FBgn0033260	2R	8106318	8102260
FBgn0034447	2R	19455527	19452504
FBgn0037026	3L	20809272	20806868
FBgn0266409	3R	22732362	22726967
FBgn0031091	X	20165830	20160355
FBgn0036099	3L	10692598	10691024
FBgn0011725	3R	24221965	24196893
FBgn0022959	3L	12125150	12121274
FBgn0010355	3R	6656048	6646889
FBgn0036341	3L	13046894	13044434
FBgn0052243	3L	4541244	4539302
FBgn0038532	3R	17669985	17647679
FBgn0030883	X	17907261	17906031
FBgn0262559	3R	18228718	18226396
FBgn0022349	3R	31751894	31747643
FBgn0000259	X	11801587	11792533
FBgn0051126	3R	24660265	24659621
FBgn0264493	3R	14032057	13967061
FBgn0011704	2R	11985393	11983145
FBgn0003042	3L	21318020	21306138
FBgn0033463	2R	9891689	9882572
FBgn0019960	3R	22023335	22019505
FBgn0003942	2L	10410456	10408352
FBgn0020510	3R	14122420	14119262
FBgn0030853	X	17633509	17632089
FBgn0032833	2L	19960065	19958713
FBgn0030753	X	16445367	16441433
FBgn0039764	3R	30423929	30423032
FBgn0016696	3L	20776931	20771528
FBgn0011648	2L	3159643	3146056
FBgn0032194	2L	10213721	10211143
FBgn0016131	2R	16585448	16579470
FBgn0013303	3L	19997568	19991887
FBgn0036847	3L	19096217	19094890
FBgn0052027	3L	18842786	18841579
FBgn0000352	2R	7387115	7382176
FBgn0037592	3R	8521378	8517868
FBgn0031660	2L	4975316	4973976
FBgn0032202	2L	10265229	10264125
FBgn0050291	2R	21009576	21007755
FBgn0264694	3R	11409875	11408792
FBgn0031020	X	19484643	19479984
FBgn0026533	2R	16861738	16856220
FBgn0039115	3R	23767488	23766519
FBgn0032690	2L	18609550	18606832
FBgn0030817	X	17104562	17091854
FBgn0005322	2L	10303947	10302173
FBgn0035141	3L	542931	542122
FBgn0263599	3L	15967872	15960836
FBgn0030504	X	13624408	13619276
FBgn0014022	3R	9514827	9513327
FBgn0030336	X	11816551	11808506
FBgn0034726	2R	22412582	22411789
FBgn0010422	2L	15060757	15058919
FBgn0037001	3L	20497084	20492082
FBgn0265630	X	13211674	13195499
FBgn0010431	3L	8414103	8413012
FBgn0004856	X	9106604	9103870
FBgn0039223	3R	24787421	24784552
FBgn0002638	3L	5932773	5930262
FBgn0035237	3L	1600845	1576699
FBgn0028579	2R	6746141	6741899
FBgn0037248	3R	4429335	4422483
FBgn0260990	3R	29754528	29749219
FBgn0037081	3L	21433134	21420388
FBgn0047199	3R	13949742	13948420
FBgn0054015	X	16448302	16447568
FBgn0032214	2L	10308045	10306922
FBgn0040075	3L	19257111	19255340
FBgn0019982	2L	4456807	4455137
FBgn0037249	3R	4433895	4429798
FBgn0003391	2R	21057197	21049654
FBgn0037504	3R	7473781	7472458
FBgn0023094	3L	19815938	19813770
FBgn0035969	3L	9215256	9211880
FBgn0032050	2L	8511866	8509069
FBgn0001133	2R	21011921	21009764
FBgn0033569	2R	10897222	10894459
FBgn0259676	3L	20361585	20359833
FBgn0259483	2R	6696661	6695114
FBgn0035356	3L	2601536	2600331
FBgn0041205	2R	24787411	24785514
FBgn0263133	2L	7223081	7220369
FBgn0037255	3R	4487677	4485008
FBgn0030049	X	8570159	8560322
FBgn0067102	2R	22079381	22075988
FBgn0022981	3R	4648884	4645981
FBgn0000499	X	11358724	11355881
FBgn0037583	3R	8362554	8359958
FBgn0029905	X	6820919	6818178
FBgn0023529	X	2275068	2271008
FBgn0086442	2L	19041541	19034444
FBgn0003346	2L	19447317	19441959
FBgn0030241	X	10854869	10852446
FBgn0035148	3L	652881	651542
FBgn0003447	X	7986601	7964024
FBgn0031836	2L	6617117	6611011
FBgn0037369	3R	5736355	5734698
FBgn0032456	2L	12766546	12719045
FBgn0032197	2L	10231692	10227760
FBgn0025641	X	1322362	1289713
FBgn0052446	3L	21642599	21640995
FBgn0039923	4	788978	778516
FBgn0003978	2L	20065679	20064261
FBgn0026257	3R	24223528	24221103
FBgn0026373	2L	13834306	13833337
FBgn0035642	3L	5875466	5873311
FBgn0037749	3R	9771542	9770532
FBgn0039537	3R	27679013	27677522
FBgn0086443	2L	19131954	19129469
FBgn0040752	2R	14140902	14060456
FBgn0086691	2L	15275091	15274181
FBgn0036386	3L	13929000	13925882
FBgn0010282	3R	6382604	6380467
FBgn0011336	3R	25069637	25066712
FBgn0040493	3R	12967712	12950042
FBgn0053155	2R	13955664	13954195
FBgn0038244	3R	14575887	14570472
FBgn0042185	3L	6593940	6550738
FBgn0031059	X	19695250	19693977
FBgn0085442	2R	24888615	24881570
FBgn0010078	2R	22855694	22854383
FBgn0032864	2L	20463444	20461585
FBgn0030809	X	16968679	16956232
FBgn0034802	2R	22937077	22934569
FBgn0038767	3R	20031309	20029560
FBgn0016917	3R	20552311	20535323
FBgn0025626	X	2065142	2062313
FBgn0000100	3L	22077487	22075867
FBgn0010409	2R	17547462	17546406
FBgn0261573	X	19530896	19521929
FBgn0034951	2R	23995055	23992138
FBgn0034750	2R	22640201	22638807
FBgn0014127	2L	20061370	20058163
FBgn0038128	3R	13264061	13262733
FBgn0011290	3R	11679690	11678386
FBgn0053051	3L	17427130	17426286
FBgn0039561	3R	27948021	27942796
FBgn0266711	2R	19446286	19445085
FBgn0036538	3L	15837482	15835693
FBgn0043900	3R	31580699	31575835
FBgn0261811	X	19852059	19830215
FBgn0243516	2R	22122562	22106107
FBgn0038376	3R	15857470	15853868
FBgn0030306	X	11486566	11485250
FBgn0038426	3R	16436597	16436045
FBgn0266410	3R	9362994	9340216
FBgn0038862	3R	21138214	21134262
FBgn0038686	3R	19180538	19178085
FBgn0035714	3L	6754029	6752913
FBgn0036929	3L	20004834	20002736
FBgn0085436	2R	9579007	9566146
FBgn0030328	X	11715565	11710120
FBgn0031061	X	19704259	19701927
FBgn0014007	3L	12741568	12734945
FBgn0037755	3R	9791221	9787816
FBgn0037329	3R	5469566	5467778
FBgn0284220	2L	19453490	19447365
FBgn0036728	3L	17476124	17474761
FBgn0027594	3L	1731107	1715595
FBgn0013343	3R	24105763	24101600
FBgn0034964	2R	24044458	24037943
FBgn0285926	X	10824277	10787869
FBgn0036624	3L	16390816	16386327
FBgn0039633	3R	29108948	29063040
FBgn0043456	2L	10008889	10003832
FBgn0027945	3L	21281506	21280491
FBgn0024991	X	2717654	2714079
FBgn0262736	2R	6633090	6625242
FBgn0000575	3L	753492	749400
FBgn0013759	3R	21822674	21783400
FBgn0003444	2L	282167	277582
FBgn0016687	2R	24561087	24558967
FBgn0026598	3R	24168264	24163966
FBgn0039830	3R	31219630	31216145
FBgn0033266	2R	8129476	8127575
FBgn0004926	3L	12526731	12525093
FBgn0028546	2L	13642602	13639447
FBgn0039735	3R	30004861	30003681
FBgn0027057	3L	18904930	18903057
FBgn0040007	2R	4516458	4515388
FBgn0030420	X	12763611	12760642
FBgn0005536	3L	16082026	16051959
FBgn0010300	2L	19179758	19133816
FBgn0037482	3R	7186673	7184101
FBgn0037760	3R	9809368	9803486
FBgn0083167	X	10461878	10460736
FBgn0035033	2R	24602367	24599947
FBgn0021795	2R	11371335	11370300
FBgn0000158	3R	25245109	25243039
FBgn0025549	X	7291298	7288367
FBgn0022238	2R	18158192	18154095
FBgn0036911	3L	19817967	19816085
FBgn0039341	3R	25493262	25491460
FBgn0004828	X	9156669	9152523
FBgn0035872	3L	8315502	8310493
FBgn0035993	3L	9442267	9440056
FBgn0039863	3R	31677971	31669465
FBgn0035397	3L	3090406	3071133
FBgn0000228	2L	5278548	5271728
FBgn0037141	3L	21941812	21938634
FBgn0000359	X	8480523	8479319
FBgn0002284	3L	16610418	16609400
FBgn0028387	2L	7422736	7412417
FBgn0030311	X	11571718	11570621
FBgn0025681	2L	2998726	2992870
FBgn0011726	2R	24046805	24044453
FBgn0000183	2L	17473215	17459605
FBgn0024329	3R	18743594	18733106
FBgn0026376	3L	13925335	13906897
FBgn0266487	2R	12619820	12612740
