#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0266488	2R	18539416	18536767
FBgn0015829	3L	4288349	4287038
FBgn0261461	X	19167082	19136107
FBgn0264816	3R	18404726	18403026
FBgn0031813	2L	6448403	6426724
FBgn0029894	X	6698567	6695866
FBgn0037873	3R	11209849	11208887
FBgn0052602	X	14288161	14277735
FBgn0040780	2R	7835518	7832171
FBgn0003687	2R	21687642	21686192
FBgn0038923	3R	22024341	22023527
FBgn0040923	X	7452643	7452209
FBgn0042205	3R	11628452	11626889
FBgn0005612	2R	23985177	23978801
FBgn0031182	X	21519218	21517434
FBgn0040347	X	943229	941075
FBgn0004117	3R	15315197	15310193
FBgn0264562	X	2007956	1941940
FBgn0287454	X	11360929	11359236
FBgn0037093	3L	21522684	21516306
FBgn0262127	3R	14724261	14697689
FBgn0029733	X	4908821	4906900
FBgn0052176	3L	17437971	17433868
FBgn0032117	2L	9431052	9428669
FBgn0050269	2R	22668848	22667155
FBgn0039004	3R	22694772	22690607
FBgn0261845	3R	21370249	21365609
FBgn0020306	2R	21341847	21323430
FBgn0015379	X	21346858	21345358
FBgn0033884	2R	13864156	13861997
FBgn0031194	X	22540383	22534831
FBgn0085342	2L	16886319	16879517
FBgn0034443	2R	19396772	19396215
FBgn0020255	X	11148716	11144852
FBgn0003392	X	15906716	15892116
FBgn0039252	3R	24934919	24932010
FBgn0032150	2L	9793107	9791961
FBgn0030669	X	15701259	15700172
FBgn0011769	3L	9371238	9370195
FBgn0037051	3L	21136353	21133250
FBgn0266176	3R	21359768	21355692
FBgn0267461	3L	1002195	1001027
FBgn0039273	3R	25074607	25072729
FBgn0029976	X	7918444	7912089
FBgn0004590	3L	15652254	15651479
FBgn0037844	3R	10858066	10856807
FBgn0264703	3L	15102040	15100054
FBgn0030574	X	14602580	14584733
FBgn0000221	X	4105791	4104342
FBgn0004901	3R	7911779	7909598
FBgn0039055	3R	23117931	23114014
FBgn0266670	2L	3460367	3457302
FBgn0250791	3L	20316577	20313632
FBgn0287831	2R	24157762	24139563
FBgn0032666	2L	18129862	18119995
FBgn0024510	3L	1795328	1789631
FBgn0053229	3L	225605	223852
FBgn0265362	X	6687420	6686963
FBgn0002441	3R	27273273	27266326
FBgn0266452	3L	15113003	15097914
FBgn0032251	2L	10441047	10439440
FBgn0051161	3R	22618300	22616511
FBgn0036745	3L	17655645	17654617
FBgn0035336	3L	2376488	2373728
FBgn0041111	2L	2954406	2885929
FBgn0031038	X	19615617	19611526
FBgn0058191	2R	1267747	1264140
FBgn0250906	2L	2753068	2746880
FBgn0038194	3R	14031483	14029228
FBgn0023180	2R	9846485	9845458
FBgn0260960	3L	16661615	16648442
FBgn0265083	3R	12997726	12996876
FBgn0035678	3L	6093313	6092188
FBgn0036522	3L	15624130	15619901
FBgn0037609	3R	8676613	8675283
FBgn0287590	3L	4227302	4224710
FBgn0027330	X	8720277	8716713
FBgn0266084	3L	8798719	8753619
FBgn0032020	2L	8321285	8320328
FBgn0026597	3R	30035311	30022842
FBgn0028527	2L	13672967	13665525
FBgn0033853	2R	13547577	13537371
FBgn0013750	2R	15325490	15322501
FBgn0033429	2R	9586714	9586110
FBgn0024986	X	1380480	1378885
FBgn0031874	2L	6956950	6954357
FBgn0030055	X	8680912	8677063
FBgn0041191	3R	5570491	5568921
FBgn0000617	X	17843348	17842161
FBgn0033122	2R	6988922	6986043
FBgn0032788	2L	19486532	19484930
FBgn0034965	2R	24057137	24052917
FBgn0040793	3L	17426282	17425477
FBgn0034249	2R	17590884	17586425
FBgn0044047	X	2334658	2331493
FBgn0032408	2L	12096511	12095176
FBgn0035436	3L	3322489	3319555
FBgn0003162	2R	21182608	21175315
FBgn0036519	3L	15610386	15608707
FBgn0029688	X	3965327	3955543
FBgn0000489	3L	15954797	15925805
FBgn0261258	3L	21424416	21382501
FBgn0035515	3L	4242603	4240173
FBgn0086708	3L	13483515	13477541
FBgn0031344	2L	1502904	1500784
FBgn0038861	3R	21133881	21132734
FBgn0037317	3R	5376460	5375022
FBgn0027356	2R	12612068	12593604
FBgn0267529	3L	8183998	8183583
FBgn0019985	4	949441	936819
FBgn0025574	3R	23890052	23860162
FBgn0000346	X	13262488	13259021
FBgn0021906	2L	1614160	1612429
FBgn0266491	2L	16841884	16837972
FBgn0039685	3R	29716896	29716254
FBgn0030555	X	14237923	14234413
FBgn0039068	3R	23260602	23258365
FBgn0261792	3R	18983650	18982964
FBgn0032258	2L	10488622	10485538
FBgn0023508	X	1927524	1922981
FBgn0034893	2R	23699014	23698105
FBgn0038922	3R	22019382	22016391
FBgn0266446	3R	10777374	10768001
FBgn0050296	2R	21024918	21017784
FBgn0263830	X	22960091	22958856
FBgn0260760	3R	29934587	29933287
FBgn0031030	X	19579800	19569721
FBgn0261680	3R	15350391	15348048
FBgn0038418	3R	16345829	16342318
FBgn0053181	X	8517029	8489348
FBgn0266196	X	497374	496597
FBgn0265182	2R	24881221	24876691
FBgn0039218	3R	24717998	24717511
FBgn0030680	X	15746231	15741343
FBgn0034708	2R	22189886	22185972
FBgn0033252	2R	8065554	8052080
FBgn0029928	X	7013881	7012239
FBgn0030008	X	8147855	8145839
FBgn0015589	3R	28844748	28832301
FBgn0036196	3L	11708553	11699496
FBgn0265295	3L	14036836	14034531
FBgn0027106	X	6993612	6991612
FBgn0267178	X	11716720	11716063
FBgn0032051	2L	8514868	8512174
FBgn0036004	3L	9486530	9477038
FBgn0040010	2L	22556295	22550064
FBgn0000376	X	2738773	2734248
FBgn0031224	2L	144227	143323
FBgn0031948	2L	7790557	7786160
FBgn0010356	2R	10879673	10877312
FBgn0004108	3L	16777465	16766072
FBgn0032882	2L	20754655	20752476
FBgn0038327	3R	15362850	15361692
FBgn0266465	3R	17087988	17085513
FBgn0041180	2L	19556451	19548507
FBgn0024992	X	2698211	2694392
FBgn0263510	2R	10877296	10875748
FBgn0038735	3R	19854403	19847311
FBgn0034214	2R	17427511	17425670
FBgn0001280	3R	30039533	30038622
FBgn0027537	X	13825910	13822826
FBgn0035675	3L	6076258	6075536
FBgn0037205	3L	22905470	22901912
FBgn0015664	2L	9967229	9964147
FBgn0040080	3R	27586376	27582840
FBgn0037960	3R	11887168	11883938
FBgn0036932	3L	20029020	20027819
FBgn0026259	3L	3460977	3428658
FBgn0035026	2R	24571821	24567987
FBgn0022023	2L	5053094	5051193
FBgn0051344	3R	15225329	15223378
FBgn0032292	2L	10732423	10731400
FBgn0002283	3L	16590132	16588475
FBgn0029529	X	621215	620717
FBgn0083953	3R	9400053	9399570
FBgn0262738	X	4365408	4322626
FBgn0028577	3L	1502590	1496853
FBgn0037610	3R	8678233	8676915
FBgn0039045	3R	23058958	23054410
FBgn0267650	3R	21373575	21370918
FBgn0264894	2L	13284043	13261008
FBgn0010388	2R	14746714	14745961
FBgn0260795	3L	11134663	11123348
FBgn0265053	2R	23358961	23358478
FBgn0260938	X	15887311	15876368
FBgn0040337	X	1028290	1026791
FBgn0086674	X	13593224	13563823
FBgn0030474	X	13341009	13338318
FBgn0267064	X	21468479	21467983
FBgn0024811	4	213165	210224
FBgn0033483	2R	10084210	10078366
FBgn0043010	2R	13222459	13220939
FBgn0036366	3L	13450283	13449187
FBgn0033774	2R	12763825	12762113
FBgn0037242	3R	4397875	4395979
FBgn0029512	3R	12433822	12432533
FBgn0038533	3R	17670895	17669144
FBgn0003076	3L	16128531	16126018
FBgn0037478	3R	7151270	7144724
FBgn0001233	3L	3197059	3192969
FBgn0035251	3L	1652900	1651432
FBgn0000412	3R	9240654	9238083
FBgn0028956	2R	17452598	17448533
FBgn0053094	3R	20840118	20832799
FBgn0266982	3L	19861869	19861458
FBgn0033550	2R	10813310	10812157
FBgn0015396	3R	10361612	10350182
FBgn0066101	3R	25763105	25741348
FBgn0033523	2R	10437382	10436598
FBgn0030017	X	8170266	8165833
FBgn0264743	2L	5048365	5043270
FBgn0031485	2L	2979288	2978411
FBgn0034000	2R	15217070	15216207
FBgn0039875	3R	31775163	31772219
FBgn0030828	X	17217365	17215304
FBgn0026148	2L	10989241	10987806
FBgn0038766	3R	20029561	20028058
FBgn0038912	3R	21877788	21875293
FBgn0052672	X	10768338	10764878
FBgn0033451	2R	9841163	9839776
FBgn0035630	3L	5765702	5761963
FBgn0052625	X	13756826	13756164
FBgn0263005	X	13112462	13095571
FBgn0028737	2R	16869280	16868222
FBgn0040060	3L	6036175	6035216
FBgn0034059	2R	15993707	15992408
FBgn0023214	2R	18673536	18667527
FBgn0039492	3R	27151069	27124759
FBgn0050421	2R	24756976	24743749
FBgn0250789	3L	1795328	1778485
FBgn0035321	3L	2257423	2252744
FBgn0034498	2R	20287094	20281629
FBgn0031655	2L	4958292	4955509
FBgn0286784	2R	9993559	9989159
FBgn0017558	2R	9434638	9426439
FBgn0030761	X	16599215	16595136
FBgn0029778	X	5618806	5616572
FBgn0034390	2R	18776978	18775669
FBgn0002869	3R	20503746	20503102
FBgn0026144	X	7342731	7337352
FBgn0259482	2L	10266570	10265336
FBgn0267520	X	23271158	23270802
FBgn0043012	3R	21270075	21269209
FBgn0035318	3L	2237076	2235284
FBgn0004370	X	11677338	11622015
FBgn0039914	4	626031	623219
FBgn0263462	2R	16857578	16857413
FBgn0035968	3L	9208853	9203065
FBgn0263240	2R	7492589	7490836
FBgn0031606	2L	4453038	4449295
FBgn0028550	X	1275284	1242740
FBgn0039558	3R	27922356	27921283
FBgn0039924	4	1196848	1192419
FBgn0030679	X	15740417	15739230
FBgn0039508	3R	27287448	27283780
FBgn0263740	3R	15263458	15257844
FBgn0037341	3R	5567435	5564865
FBgn0265631	2R	5880395	5879196
FBgn0267175	X	12456258	12455771
FBgn0035142	3L	581099	543060
FBgn0034918	2R	23856936	23855954
FBgn0030003	X	8131783	8129812
FBgn0037565	3R	8300978	8293843
FBgn0261053	3R	10849030	10827079
FBgn0261260	X	9500129	9358496
FBgn0026418	3L	14043686	14037019
FBgn0040022	3L	25115180	25107594
FBgn0063376	2R	17700813	17700741
FBgn0034688	2R	22073443	22071234
FBgn0034451	2R	19486837	19485494
FBgn0020493	3R	17070408	17054007
FBgn0266377	2R	23680844	23657567
FBgn0031060	X	19701755	19699820
FBgn0003345	X	15827682	15804370
FBgn0032455	2L	12721843	12713276
FBgn0039767	3R	30428276	30425427
FBgn0262515	2R	9209774	9207561
FBgn0034958	2R	24022298	24019898
FBgn0037336	3R	5547775	5539510
FBgn0261112	3L	11100578	11098412
FBgn0284228	X	15991974	15987166
FBgn0015949	2R	19669832	19663919
FBgn0041174	2R	11281033	11279725
FBgn0015569	3R	7493845	7486583
FBgn0031604	2L	4446765	4444732
FBgn0264325	3R	24050782	24049180
FBgn0032167	2L	9947648	9940773
FBgn0263396	3R	13646304	13634862
FBgn0002183	3L	1876312	1871574
FBgn0083015	3L	11823124	11822984
FBgn0033304	2R	8572147	8570499
FBgn0035702	3L	6488424	6486167
FBgn0035149	3L	654089	652987
FBgn0034312	2R	18175725	18173669
FBgn0033476	2R	10048619	10034595
FBgn0052649	X	12901114	12898768
FBgn0033504	2R	10307024	10269016
FBgn0000542	X	3857621	3811698
FBgn0011692	3L	4246233	4242734
FBgn0024360	X	1349357	1344872
FBgn0000566	2R	18629395	18627918
FBgn0033698	2R	12198854	12192374
FBgn0030293	X	11355539	11350608
FBgn0034928	2R	23905269	23903750
FBgn0034629	2R	21392439	21389405
FBgn0285892	2R	9898513	9891955
FBgn0035987	3L	9413835	9411038
FBgn0010905	3L	2554292	2505245
FBgn0001227	3L	9379534	9377802
FBgn0003514	X	6225140	6223061
FBgn0028992	3R	17393020	17391594
FBgn0039266	3R	25053074	25049616
FBgn0011604	2R	12640628	12636671
FBgn0028982	X	6274984	6267797
FBgn0083068	3L	11098556	11096496
FBgn0039186	3R	24348791	24343895
FBgn0053144	2R	10798709	10740054
FBgn0031189	X	22474998	22473698
FBgn0030847	X	17599314	17579861
FBgn0030873	X	17850342	17848110
FBgn0023512	X	1922874	1920166
FBgn0000455	3R	12413759	12411809
FBgn0015402	3R	5483906	5478390
FBgn0264511	3L	8569864	8569335
FBgn0038830	3R	20824239	20823313
FBgn0033199	2R	7655302	7651625
FBgn0033100	2R	6757209	6756296
FBgn0032166	2L	9943058	9938863
FBgn0015371	2R	15144783	15115236
FBgn0022153	2L	4400487	4394196
FBgn0032889	2L	20827744	20822828
FBgn0032297	2L	10756325	10744075
FBgn0029849	X	6222719	6219957
FBgn0266211	2L	19742506	19740839
FBgn0030872	X	17848223	17844949
FBgn0025674	2L	22130142	22124285
FBgn0035540	3L	4405168	4403487
FBgn0000307	2L	16352628	16342430
FBgn0035101	3L	174517	152884
FBgn0002709	X	17142990	17135985
FBgn0283712	X	12592193	12584385
FBgn0085193	2L	12058251	12056348
FBgn0264574	3L	993788	914074
FBgn0284245	2R	11895762	11891135
FBgn0015801	2R	24793410	24788008
FBgn0034417	2R	19129300	19122231
FBgn0036843	3L	19066151	19063165
FBgn0032986	2L	22246988	22239916
FBgn0029696	X	4217394	4216873
FBgn0030349	X	11887162	11877737
FBgn0031999	2L	8209637	8206171
FBgn0051373	3R	10709364	10708487
FBgn0034691	2R	22085767	22080176
FBgn0038425	3R	16436066	16434899
FBgn0052369	3L	7809825	7777105
FBgn0036813	3L	18750483	18748687
FBgn0015623	2L	6346280	6338836
FBgn0013771	2R	14881372	14879356
FBgn0034792	2R	22886247	22882747
FBgn0039907	4	443911	436957
FBgn0267378	2L	2231099	2226342
FBgn0285913	3R	14302276	14289071
FBgn0083972	2L	21098932	21096922
FBgn0024321	3R	14372951	14329413
FBgn0025742	2L	6037015	6034731
FBgn0038804	3R	20564067	20562486
FBgn0031848	2L	6677625	6676649
FBgn0029821	X	5908001	5905746
FBgn0027785	3R	19028015	19027368
FBgn0030974	X	18893636	18888978
FBgn0052267	3L	3472113	3471555
FBgn0032725	2L	18951837	18951006
FBgn0032030	2L	8375549	8374461
FBgn0021800	2L	3810671	3803545
FBgn0000559	2L	21682164	21677913
FBgn0037234	3R	4326379	4319683
FBgn0038876	3R	21271408	21270126
FBgn0052441	3L	21575874	21574131
FBgn0034387	2R	18757083	18754995
FBgn0031069	X	19759280	19750770
FBgn0037664	3R	9251431	9246649
FBgn0052264	3L	3806459	3714826
FBgn0033978	2R	14877654	14875829
FBgn0028970	2L	2880708	2879112
FBgn0036449	3L	14786412	14776496
FBgn0030434	X	12909622	12907986
FBgn0015221	3R	30390584	30387804
FBgn0036668	3L	16852350	16845386
FBgn0035203	3L	1304717	1302944
FBgn0038058	3R	12465298	12462562
FBgn0040076	3R	13711835	13710017
FBgn0037657	3R	9042349	9038760
FBgn0263567	X	133502	133385
FBgn0025109	2L	2990075	2988116
FBgn0028342	X	10217393	10212970
FBgn0036374	3L	13511541	13502707
FBgn0030603	X	15051842	15044123
FBgn0261995	3R	27228561	27227070
FBgn0011766	3R	21660871	21620304
FBgn0037293	3R	5129939	5128087
FBgn0029819	X	5879787	5877000
FBgn0266177	3R	21359768	21355692
FBgn0029866	X	6343731	6337762
FBgn0030351	X	11889186	11888352
FBgn0030048	X	8560192	8558879
FBgn0000826	X	1357601	1356488
FBgn0050377	2R	7915032	7890025
FBgn0032191	2L	10206961	10204757
FBgn0016715	3L	606569	605165
FBgn0037017	3L	20769500	20768207
FBgn0015794	X	5671812	5670827
FBgn0037469	3R	7083251	7082182
FBgn0000662	2R	13824553	13819624
FBgn0004507	2L	2137296	2130813
FBgn0016983	3L	7385637	7381614
FBgn0037655	3R	9014909	9010282
FBgn0050344	2R	9148512	9145260
FBgn0285992	X	4928133	4921677
FBgn0266917	3R	17002355	16999384
FBgn0029753	X	5315190	5313258
FBgn0025781	3R	23284123	23281201
FBgn0038877	3R	21273817	21271078
FBgn0039379	3R	25853989	25851632
FBgn0038976	3R	22488110	22487039
FBgn0033810	2R	13220251	13219396
FBgn0039155	3R	24147490	24141395
FBgn0264389	X	15066432	15064836
FBgn0039529	3R	27626011	27623359
FBgn0033741	2R	12471722	12468651
FBgn0036184	3L	11627715	11626441
FBgn0040395	X	2093948	2080610
FBgn0052112	3L	12745154	12741718
FBgn0262560	2R	16347500	16345838
FBgn0267200	3R	16209054	16208673
FBgn0260462	3R	5251745	5237651
FBgn0266582	3L	3159578	3158485
FBgn0036879	3L	19520419	19519649
FBgn0086712	2R	11619023	11616869
FBgn0031298	2L	1085380	1080911
FBgn0028480	X	10384183	10368052
FBgn0038588	3R	18242159	18239420
FBgn0033381	2R	9123309	9122125
FBgn0036463	3L	15014062	15001238
FBgn0262901	2R	5129296	5127249
FBgn0003863	2R	11345119	11344260
FBgn0262169	2R	10063712	10052541
FBgn0266450	2L	6096498	6082603
FBgn0040388	X	2470043	2444167
FBgn0038948	3R	22362371	22360782
FBgn0037150	3L	22074523	22073068
FBgn0033672	2R	11988787	11986513
FBgn0030615	X	15116542	15113302
FBgn0029148	3L	14802168	14801328
FBgn0039407	3R	26061293	26059496
FBgn0033088	2R	6675061	6673604
FBgn0063449	2L	9895003	9893805
FBgn0035283	3L	1859047	1857165
FBgn0286071	3R	15476193	15442246
FBgn0064116	X	21319296	21317936
FBgn0034350	2R	18449420	18446548
FBgn0286506	3R	9761208	9759622
FBgn0034245	2R	17572784	17572096
FBgn0033224	2R	7806385	7800785
FBgn0031011	X	19298162	19281232
FBgn0011740	3R	9417264	9412548
FBgn0266101	3L	9475475	9461050
FBgn0267081	X	5691172	5689852
FBgn0034083	2R	16169519	16150123
FBgn0003963	2L	540560	476220
FBgn0039741	3R	30048665	30046470
FBgn0036272	3L	12277251	12271656
FBgn0086664	3R	30206926	30206783
FBgn0000810	X	2246041	2242138
FBgn0033693	2R	12185506	12182639
FBgn0020294	3L	21131159	21075581
FBgn0033691	2R	12179902	12179483
FBgn0039857	3R	31596204	31594792
FBgn0265340	2R	10026758	10026356
FBgn0027657	3R	15904643	15896926
FBgn0032305	2L	10842597	10837732
FBgn0037777	3R	10045542	10044596
FBgn0036305	3L	12753402	12750119
FBgn0038390	3R	15968138	15965446
FBgn0032017	2L	8311195	8309876
FBgn0038965	3R	22423302	22421161
FBgn0052095	3L	11825732	11824207
FBgn0264089	2R	15922118	15869495
FBgn0054008	3R	20581522	20580683
FBgn0000008	2R	22172834	22136968
FBgn0044511	3R	13381809	13381276
FBgn0035880	3L	8356296	8352355
FBgn0037688	3R	9404269	9402564
FBgn0039710	3R	29857491	29854695
FBgn0031016	X	19471914	19353181
FBgn0046214	3R	25125619	25123373
FBgn0013435	2R	10068702	10067217
FBgn0039357	3R	25680550	25679242
FBgn0266723	2R	14757846	14757064
FBgn0010342	2R	9592744	9590867
FBgn0038234	3R	14512691	14511838
FBgn0052708	X	9086864	9085932
FBgn0061469	3L	11210583	11206422
FBgn0263697	2R	13860432	13858952
FBgn0033240	2R	7958254	7956150
FBgn0037151	3L	22075756	22075056
FBgn0261004	3R	5606543	5603236
FBgn0036210	3L	11816710	11815444
FBgn0037374	3R	5781308	5779315
FBgn0028331	X	10366273	10348680
FBgn0261931	X	9623243	9608946
FBgn0287187	3L	24543534	24537236
FBgn0037045	3L	21031360	21030280
FBgn0037989	3R	12090612	12068375
FBgn0035829	3L	7976154	7975438
FBgn0002036	2L	19116570	19114401
FBgn0020249	3R	8359964	8356978
FBgn0264978	2L	2492671	2488197
FBgn0030813	X	17081237	17078836
FBgn0011020	3R	7154219	7151367
FBgn0265313	2R	9141981	9138486
FBgn0039293	3R	25224118	25221589
FBgn0036574	3L	16136691	16132028
FBgn0038454	3R	16647004	16645072
FBgn0039714	3R	29868895	29863701
FBgn0265531	X	2066106	2065455
FBgn0260224	3R	26058223	26057347
FBgn0030662	X	15593534	15585289
FBgn0010415	2R	21481176	21392402
FBgn0037979	3R	12015059	12010772
FBgn0030839	X	17428735	17423591
FBgn0031401	2L	2225544	2220748
FBgn0036199	3L	11728118	11720934
FBgn0086254	3L	11624381	11620535
FBgn0035769	3L	7356713	7353578
FBgn0041629	X	8712478	8709652
FBgn0051108	3R	25122920	25112867
FBgn0023143	2R	9693328	9688289
FBgn0031670	2L	5012127	5010922
FBgn0036038	3L	9726706	9723423
FBgn0030040	X	8460898	8458494
FBgn0037182	3L	22717577	22714313
FBgn0039169	3R	24226934	24223445
FBgn0036332	3L	13011685	13009399
FBgn0085260	2R	11987653	11986008
FBgn0024289	3R	7054541	7052335
FBgn0033945	2R	14605297	14604549
FBgn0032846	2L	20093152	20091435
FBgn0045842	2L	15264692	15257267
FBgn0261446	X	263999	258335
FBgn0053964	2R	12185506	12182639
FBgn0260749	2L	10278811	10272325
FBgn0032691	2L	18612249	18609576
FBgn0030672	X	15710539	15705806
FBgn0014857	2L	5056149	5055058
FBgn0036958	3L	20241903	20233173
FBgn0259718	2R	16292269	16291453
FBgn0011708	2L	16309274	16307346
FBgn0039634	3R	29112822	29109053
FBgn0083992	3L	184540	182522
FBgn0033357	2R	8952242	8951595
FBgn0037621	3R	8731698	8729790
FBgn0030346	X	11872779	11871299
FBgn0030057	X	8690227	8688627
FBgn0040206	3R	32051993	32045314
FBgn0260743	3R	11971686	11967708
FBgn0038855	3R	21105113	21102199
FBgn0038049	3R	12435643	12434098
FBgn0040394	X	2080405	2078343
FBgn0033887	2R	13971263	13969910
FBgn0025455	3L	17557788	17551004
FBgn0033356	2R	8951086	8948113
FBgn0031799	2L	6338671	6332881
FBgn0011327	3L	9476965	9475493
FBgn0039304	3R	25262498	25260963
FBgn0261839	3R	21368279	21365609
FBgn0010246	3L	1329617	1318480
FBgn0038273	3R	14896446	14894784
FBgn0033820	2R	13257446	13256587
FBgn0030151	X	9782094	9778742
FBgn0041160	3L	15699850	15697594
FBgn0036510	3L	15565559	15563427
FBgn0050010	2R	9864576	9863564
FBgn0033673	2R	11992350	11989131
FBgn0039464	3R	26958491	26949692
FBgn0035355	3L	2600242	2599297
FBgn0033195	2R	7590109	7587773
FBgn0001977	2L	15038861	15036293
FBgn0024222	3R	16049421	16046347
FBgn0039350	3R	25651874	25637843
FBgn0030041	X	8469012	8467443
FBgn0264922	2L	6967644	6966780
FBgn0267398	2R	1345119	1343403
FBgn0028540	2L	13780165	13774340
FBgn0028647	3R	25340088	25335257
FBgn0033712	2R	12322797	12321238
FBgn0052152	3L	16144036	16139501
FBgn0261562	3L	1806920	1803107
FBgn0033380	2R	9116030	9114274
FBgn0035401	3L	3145284	3143808
FBgn0035264	3L	1735767	1730993
FBgn0034649	2R	21669916	21667541
FBgn0004183	3R	4948096	4947933
FBgn0038570	3R	18167273	18165442
FBgn0039137	3R	23992916	23988806
FBgn0085345	3R	15231686	15230585
FBgn0285955	3R	14481713	14391683
FBgn0015778	3R	13654527	13647004
FBgn0031990	2L	8159638	8134247
FBgn0028684	3R	23754623	23752876
FBgn0003751	2L	10272324	10271443
FBgn0040389	X	2344649	2343997
FBgn0261560	2L	3479612	3478434
FBgn0266570	X	4321745	4319438
FBgn0015834	2L	4967775	4966367
FBgn0030501	X	13613228	13612131
FBgn0260817	2L	3162399	3159950
FBgn0266396	3L	11365897	11364683
FBgn0038290	3R	15137004	15135138
FBgn0031492	2L	3026439	3023226
FBgn0035944	3L	8968171	8966829
FBgn0016762	2R	23695232	23694003
FBgn0039937	4	844529	836986
FBgn0035488	3L	4040482	4037523
FBgn0038746	3R	19904868	19903665
FBgn0040285	X	15449883	15446179
FBgn0003744	3L	19834304	19830864
FBgn0034590	2R	21142261	21129463
FBgn0031540	2L	3470004	3467342
FBgn0032516	2L	13387312	13385848
FBgn0037071	3L	21306197	21304697
FBgn0003748	2R	21088945	21074018
FBgn0037328	3R	5467101	5465630
FBgn0243512	3R	8122294	8105332
FBgn0267798	3R	1366601	1366234
FBgn0039585	3R	28486062	28484557
FBgn0051955	2L	3713105	3711881
FBgn0015296	3L	9428671	9427010
FBgn0011768	3R	10872381	10870906
FBgn0030720	X	15999698	15997016
FBgn0030551	X	14225879	14224647
FBgn0015828	3L	11683805	11682038
FBgn0033389	2R	9167670	9165632
FBgn0000250	2L	16326207	16313036
FBgn0085478	X	9356227	9324508
FBgn0010317	3L	3468098	3466428
FBgn0035425	3L	3239578	3236805
FBgn0040238	3R	10170487	10161464
FBgn0051915	2L	5530682	5528123
FBgn0003330	3R	27682029	27680431
FBgn0035900	3L	8509763	8507469
FBgn0015714	2R	14875739	14873953
FBgn0287725	X	6770712	6756322
FBgn0029568	X	1205433	1203777
FBgn0000316	X	258469	255674
FBgn0050011	2R	10137472	10124293
FBgn0032816	2L	19737088	19736044
FBgn0030930	X	18499986	18495067
FBgn0029879	X	6599699	6597088
FBgn0260238	X	16653275	16651376
FBgn0030583	X	14837330	14836725
FBgn0034300	2R	18101031	18094940
FBgn0033669	2R	11970115	11967343
FBgn0037544	3R	8033009	8031130
FBgn0283681	3L	16353286	16351991
FBgn0036619	3L	16367340	16365894
FBgn0267207	3R	22543578	22543278
FBgn0004396	3L	15553214	15535395
FBgn0039025	3R	22776374	22750901
FBgn0045064	2L	20073719	20066391
FBgn0031258	2L	472200	458876
FBgn0024987	X	1375257	1370580
FBgn0036754	3L	17804715	17802490
FBgn0024250	X	7311132	7307939
FBgn0259166	X	14234066	14228060
FBgn0003093	3R	29049148	29039156
FBgn0037874	3R	11211898	11210247
FBgn0000239	2L	21179683	21174182
FBgn0050022	2R	11388779	11387160
FBgn0036770	3L	17907812	17898889
FBgn0261842	3R	21368279	21365609
FBgn0032877	2L	20683629	20682368
FBgn0030029	X	8273806	8272324
FBgn0033905	2R	14170233	14168786
FBgn0031635	2L	4837999	4835335
FBgn0003366	X	11086299	11071441
FBgn0004657	X	8070237	8061645
FBgn0029891	X	6687302	6683798
FBgn0036945	3L	20189779	20188522
FBgn0010238	2R	12465630	12453190
FBgn0261550	3R	20324196	20309344
FBgn0005278	2L	114432	106903
FBgn0050273	2R	22668848	22667155
FBgn0267009	2L	10871133	10870867
FBgn0021768	3L	16819532	16804994
FBgn0037747	3R	9770027	9767834
FBgn0031645	2L	4903889	4892112
FBgn0037513	3R	7750079	7747913
FBgn0039110	3R	23752834	23750937
FBgn0039187	3R	24356241	24349182
FBgn0029785	X	5673547	5672401
FBgn0000355	3L	8729066	8728481
FBgn0001404	X	2599111	2588503
FBgn0035639	3L	5812228	5810973
FBgn0263077	2R	7651787	7623242
FBgn0032053	2L	8517380	8516753
FBgn0284421	3L	20435156	20432468
FBgn0037794	3R	10161331	10159144
FBgn0039705	3R	29835101	29827281
FBgn0085421	2R	6798941	6759715
FBgn0083967	3R	22364580	22362620
FBgn0029896	X	6739986	6720004
FBgn0034199	2R	17136903	17136451
FBgn0015737	3R	27291592	27288769
FBgn0011741	X	15737120	15735774
FBgn0052549	X	18410144	18390498
FBgn0052066	3L	10661013	10640286
FBgn0035238	3L	1602674	1600726
FBgn0031161	X	21120444	21117159
FBgn0037842	3R	10854451	10853374
FBgn0023388	2L	21142347	21134439
FBgn0031458	2L	2767281	2766233
FBgn0034114	2R	16324801	16322186
FBgn0039955	3R	3868401	3846729
FBgn0034001	2R	15217617	15217024
FBgn0032429	2L	12427709	12426631
FBgn0033497	2R	10234607	10205454
FBgn0029594	X	1881432	1880282
FBgn0039560	3R	27942778	27938245
FBgn0052521	X	21281171	21205310
FBgn0036460	3L	14984486	14982835
FBgn0033921	2R	14302353	14300103
FBgn0020372	2R	23880860	23878197
FBgn0250871	X	11917260	11907409
FBgn0038421	3R	16359466	16357535
FBgn0000427	X	7873222	7867161
FBgn0032684	2L	18513512	18509560
FBgn0010651	2R	18803727	18796975
FBgn0287696	3L	16779736	16776531
FBgn0034570	2R	21007740	20996220
FBgn0024177	3L	6606032	6604366
FBgn0031682	2L	5095910	5093976
FBgn0266111	2R	12351325	12344983
FBgn0035120	3L	259097	258176
FBgn0002719	3R	12722442	12713103
FBgn0267972	2L	1975413	1973957
